name,preset,seed,selection_score,R2_Y0_from_Z,R2_phase_from_Z,effective_rank,rho_G_cond_cmd_spearman,OOD_drop_R2_Y0,R2_cmd_from_Zres,R2_phase_from_Zres,probe_json
C2_stats_tcn_dual_50_s1,E4_full,1,0.9937967469215016,0.6726938397239108,0.06093991547822952,10.489828824996948,0.6696756381783563,0.053032006945629595,-0.0002768486738204956,0.032443396747112274,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C2_stats_tcn_dual_50_s1/probe.json
C2_stats_tcn_dual_50_s2,E4_full,2,0.9900409182395429,0.6715084731305411,0.05583161860704422,10.161251068115234,0.6624664073731042,0.0543535545883127,-0.0002709031105041504,0.020291008055210114,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C2_stats_tcn_dual_50_s2/probe.json
C1_stats_tcn_50_s0,E4_full,0,0.9882996500120663,0.672888642330782,0.07773494720458984,10.848962783813477,0.6675319556852921,0.053101127289151506,-0.00027473767598470056,0.04551141709089279,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C1_stats_tcn_50_s0/probe.json
C1_stats_tcn_50_s1,E4_full,1,0.9834487595535404,0.6694059094431204,0.07623852044343948,10.61388373374939,0.6726206813180984,0.054011028921024606,-0.00027561684449513757,0.04022475332021713,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C1_stats_tcn_50_s1/probe.json
C2_stats_tcn_dual_50_s0,E4_full,0,0.9826619123358723,0.6730703830445578,0.06183923780918121,10.175315141677856,0.6516592052004309,0.05440004961059053,-0.00027081867059071857,0.031966470181941986,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C2_stats_tcn_dual_50_s0/probe.json
C1_stats_tcn_50_s2,E4_full,2,0.9826426843805179,0.6757263595904779,0.07679486274719238,10.524917125701904,0.642133357523356,0.050883138192690636,-0.0002689858277638753,0.03484328091144562,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C1_stats_tcn_50_s2/probe.json
