name,preset,seed,probe_json,R2_Y0_from_Zres,R2_Y0res_retention,R2_Z_from_cmd_mode_linear,R2_cmd_from_Zres,R2_cmd_mlp_from_Zres,R2_mode_from_Zres,R2_mode_mlp_from_Zres,R2_phase_from_Zres,R2_phase_mlp_from_Zres,effective_rank_Zres,rho_G_Zres_cond_cmd_spearman
C1_stats_tcn_50_s0,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C1_stats_tcn_50_s0/probe.json,0.3337085066585366,0.49486557057549807,,-0.00027473767598470056,0.5921034216880798,-0.001130451758702596,0.8830381482839584,0.04551141709089279,-0.039788685739040375,12.930890798568726,0.6685326998050813
C1_stats_tcn_50_s1,E4_full,1,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C1_stats_tcn_50_s1/probe.json,0.32739338142062546,0.48699279828770864,,-0.00027561684449513757,0.5655995458364487,-0.0011301239331563313,0.8960548043251038,0.04022475332021713,-0.006498709321022034,13.0162672996521,0.6726767258097328
C1_stats_tcn_50_s2,E4_full,2,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C1_stats_tcn_50_s2/probe.json,0.3363531140285895,0.4963867995408747,,-0.0002689858277638753,0.5543281510472298,-0.0011329253514607747,0.8735793232917786,0.03484328091144562,-0.026044689118862152,12.492609739303589,0.6499730374623809
C2_stats_tcn_dual_50_s0,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C2_stats_tcn_dual_50_s0/probe.json,0.33448154116989276,0.49544084875526184,,-0.00027081867059071857,0.5508183911442757,-0.001131941874821981,0.8715366423130035,0.031966470181941986,-0.04590906947851181,11.576258420944214,0.6498516893454166
C2_stats_tcn_dual_50_s1,E4_full,1,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C2_stats_tcn_dual_50_s1/probe.json,0.3351496829899079,0.4970470086292832,,-0.0002768486738204956,0.6067852824926376,-0.0011375049750010173,0.9258620142936707,0.032443396747112274,-0.04412928968667984,12.329336881637573,0.6690392384622474
C2_stats_tcn_dual_50_s2,E4_full,2,logs/frnc_style_v43_plan_20260510_234247/confirm50_v1/C2_stats_tcn_dual_50_s2/probe.json,0.334099288517182,0.4961838211907791,,-0.0002709031105041504,0.6203561872243881,-0.0011300146579742432,0.9140812456607819,0.020291008055210114,-0.024299681186676025,12.24642276763916,0.6691246241876485
