name,preset,seed,probe_json,R2_Y0_from_Zres,R2_Y0res_retention,R2_Z_from_cmd_mode_linear,R2_cmd_from_Zres,R2_cmd_mlp_from_Zres,R2_mode_from_Zres,R2_mode_mlp_from_Zres,R2_phase_from_Zres,R2_phase_mlp_from_Zres,effective_rank_Zres,rho_G_Zres_cond_cmd_spearman
C1_stats_tcn_50_s0,E4_full,0,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C1_stats_tcn_50_s0/probe.json,0.35746815445226265,0.5072957803269135,,-0.00024365882078806558,0.4227420836687088,-0.0011324286460876465,0.7768070846796036,0.050708673894405365,-0.14747805148363113,12.719214677810669,0.636118053919043
C1_stats_tcn_50_s1,E4_full,1,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C1_stats_tcn_50_s1/probe.json,0.35572649265101197,0.5056407352047081,,-0.000244756539662679,0.44417692720890045,-0.001133630673090617,0.8057491481304169,0.04792986810207367,-0.10325126349925995,12.856067895889282,0.6308733440610926
C1_stats_tcn_50_s2,E4_full,2,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C1_stats_tcn_50_s2/probe.json,0.356980286470247,0.508771857240901,,-0.00024264554182688397,0.49896640330553055,-0.001132716735204061,0.8212792128324509,0.03997451812028885,-0.11937345564365387,13.20402216911316,0.6292283447951443
C2_stats_tcn_dual_50_s0,E4_full,0,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C2_stats_tcn_dual_50_s0/probe.json,0.36127238700149256,0.5083608932768477,,-0.0002430379390716553,0.49564478546380997,-0.0011337796847025552,0.865580752491951,0.016763009130954742,-0.2049790769815445,13.136090517044067,0.6450108894261029
C2_stats_tcn_dual_50_s1,E4_full,1,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C2_stats_tcn_dual_50_s1/probe.json,0.3620054838033991,0.5076783990940452,,-0.00024349490801493326,0.5058650895953178,-0.0011339286963144939,0.8417444974184036,0.021039962768554688,-0.13614308834075928,12.945651054382324,0.6527575050880684
C2_stats_tcn_dual_50_s2,E4_full,2,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C2_stats_tcn_dual_50_s2/probe.json,0.35925223739869006,0.5104797764970191,,-0.00024339556694030762,0.49851275980472565,-0.0011336108048756917,0.8113496154546738,0.019913911819458008,-0.1512896865606308,13.302889347076416,0.6422870725823157
