name,preset,seed,selection_score,R2_Y0_from_Z,R2_phase_from_Z,effective_rank,rho_G_cond_cmd_spearman,OOD_drop_R2_Y0,R2_cmd_from_Zres,R2_phase_from_Zres,probe_json
C2_stats_tcn_dual_50_s0,E4_full,0,1.0788210579239783,0.7081798734741473,0.04907210171222687,12.689306735992432,0.6446492727217572,0.04914104951685749,-0.0002430379390716553,0.016763009130954742,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C2_stats_tcn_dual_50_s0/probe.json
C2_stats_tcn_dual_50_s1,E4_full,1,1.0736507382869562,0.710751123658014,0.05448149889707565,12.424410581588745,0.6471276122270798,0.046059205934993686,-0.00024349490801493326,0.021039962768554688,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C2_stats_tcn_dual_50_s1/probe.json
C2_stats_tcn_dual_50_s2,E4_full,2,1.0696581668357015,0.7014844480457655,0.054593369364738464,12.813222408294678,0.6469261363194967,0.05517135075875068,-0.00024339556694030762,0.019913911819458008,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C2_stats_tcn_dual_50_s2/probe.json
C1_stats_tcn_50_s2,E4_full,2,1.041960657073249,0.6990711509908011,0.08099710196256638,12.64589810371399,0.634594811813799,0.0539541750930399,-0.00024264554182688397,0.03997451812028885,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C1_stats_tcn_50_s2/probe.json
C1_stats_tcn_50_s0,E4_full,0,1.0387366587576938,0.7027561847769885,0.08914031088352203,12.563425779342651,0.6373106742611264,0.04944317520448904,-0.00024365882078806558,0.050708673894405365,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C1_stats_tcn_50_s0/probe.json
C1_stats_tcn_50_s1,E4_full,1,1.0341656834388058,0.7003753074538818,0.08488692343235016,12.506985664367676,0.6262500399518166,0.05363141714528796,-0.000244756539662679,0.04792986810207367,logs/frnc_style_v43_v2_confirm_20260511_001550/confirm50_v2_phase_aug/C1_stats_tcn_50_s1/probe.json
