name,preset,seed,selection_score,R2_Y0_from_Z,R2_phase_from_Z,effective_rank,rho_G_cond_cmd_spearman,OOD_drop_R2_Y0,R2_cmd_from_Zres,R2_phase_from_Zres,probe_json
G1_stats_rank015,E4_full,0,0.9400947691684226,0.6445937096525769,0.07612679898738861,10.053344964981079,0.6539422592424181,0.06137291937734901,-0.00027260680993398034,0.04192043095827103,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G1_stats_rank015/probe.json
G2_stats_adv015,E4_full,0,0.9386998266983768,0.6451505072619936,0.06547175347805023,8.777414798736572,0.7168070629012389,0.0604690481856901,-0.0002720057964324951,0.034413836896419525,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G2_stats_adv015/probe.json
G3_stats_alt3,E4_full,0,0.9374812350393048,0.6456169697943084,0.07097204774618149,9.013302564620972,0.7173052606089384,0.06067583870818527,-0.0002716630697250366,0.046797752380371094,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G3_stats_alt3/probe.json
G6_stats_phiK3_dec256,E4_full,0,0.9350011649136692,0.6433723940761811,0.0723588690161705,8.937598705291748,0.7158164029960139,0.061645235061000614,-0.0002719312906265259,0.038014329969882965,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G6_stats_phiK3_dec256/probe.json
G8_stats_dual_aux16,E4_full,0,0.9220352407096264,0.6428863322789515,0.07390438765287399,8.417982339859009,0.7174497532028203,0.06323081438778833,-0.0002783040205637614,0.04217246174812317,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G8_stats_dual_aux16/probe.json
G7_stats_yphi025,E4_full,0,0.9184339215222547,0.6405523675023963,0.07074064761400223,8.303587436676025,0.7196757154588388,0.061967976956573634,-0.00027407705783843994,0.04716135561466217,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G7_stats_yphi025/probe.json
G5_stats_no_action_metric,E4_full,0,0.9025560759286878,0.6348886712702042,0.09134566783905029,8.92367148399353,0.6879989937432724,0.06394031590990168,-0.0002727011839548747,0.05983614921569824,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G5_stats_no_action_metric/probe.json
G4_stats_kin_metric,E4_full,0,0.9025520399383619,0.6348883550648295,0.09135271608829498,8.923739671707153,0.6880027385973251,0.06394087116530145,-0.0002743999163309733,0.05984391272068024,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G4_stats_kin_metric/probe.json
