name,preset,seed,probe_json,split,heldout_source_group,n_samples,n_eval_samples,mask_kind,R2_Y0_from_Z,R2_Y0_from_cmd_mode,R2_Y0_gain_over_cmd_mode,R2_cmd_from_Z,R2_cmd_mlp_from_Z,R2_mode_from_Z,R2_mode_mlp_from_Z,R2_phase_from_Z,R2_phase_mlp_from_Z,R2_Y0_from_Zres,R2_Y0res_retention,R2_Z_from_cmd_mode_linear,R2_cmd_from_Zres,R2_cmd_mlp_from_Zres,R2_mode_from_Zres,R2_mode_mlp_from_Zres,R2_phase_from_Zres,R2_phase_mlp_from_Zres,shift_ratio,effective_rank,effective_rank_Zres,shortcut_delta_ratio,rho_G_spearman,rho_G_cond_cmd_spearman,rho_G_Zres_cond_cmd_spearman,R2_Yphi_from_Z_phi,R2_Yphi_gain_over_phi,phase_shift_ratio,phase_shift_same_parent_dist,phase_shift_same_bucket_dist,phase_shift_n_parent_groups,OOD_drop_R2_Y0,OOD_drop_rho_G,OOD_drop_rho_G_cond
G1_stats_rank015,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G1_stats_rank015/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6445937096525769,,0.4555694810841062,0.6691461056470871,,0.5658384164174398,,0.07612679898738861,,0.3074696870571977,0.4751864371872252,,-0.00027260680993398034,,-0.0011299649874369304,,0.04192043095827103,,0.18303433805704117,10.053344964981079,11.342836618423462,,0.6424767588967253,0.6539422592424181,0.6548366685757216,0.32557239910451374,0.3306947092457515,,,,,0.06137291937734901,-0.001159167355022861,0.0430812974814182
G2_stats_adv015,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G2_stats_adv015/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6451505072619936,,0.4555327473977291,0.6661888509988785,,0.5564715266227722,,0.06547175347805023,,0.3096945581086185,0.47823300906201527,,-0.0002720057964324951,,-0.0011298159758249917,,0.034413836896419525,,0.18392496928572655,8.777414798736572,11.979160785675049,,0.6312870006867661,0.7168070629012389,0.7187312213347239,0.325061015603019,0.33018332574425674,,,,,0.0604690481856901,-0.011733608428176723,-0.011156126221059326
G3_stats_alt3,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G3_stats_alt3/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6456169697943084,,0.45565533829391547,0.6676903168360392,,0.5653404196103413,,0.07097204774618149,,0.3104845192454277,0.4795901542767844,,-0.0002716630697250366,,-0.0011302332083384197,,0.046797752380371094,,0.18633918464183807,9.013302564620972,12.311758041381836,,0.6430875660161277,0.7173052606089384,0.7195207114373167,0.3243152353821731,0.32943754552341087,,,,,0.06067583870818527,-0.021963354609408903,-0.032106960903816706
G4_stats_kin_metric,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G4_stats_kin_metric/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6348883550648295,,0.44638805979982427,0.6002758791049322,,0.5667373836040497,,0.09135271608829498,,0.29915277413818814,0.4688812556979365,,-0.0002743999163309733,,-0.001129994789759318,,0.05984391272068024,,0.18745017424225807,8.923739671707153,11.836466073989868,,0.6489309664549476,0.6880027385973251,0.690538065729897,0.32357951199136126,0.328701822132599,,,,,0.06394087116530145,-0.02426153800474995,-0.017729599609661806
G5_stats_no_action_metric,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G5_stats_no_action_metric/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6348886712702042,,0.44638834606616873,0.6002739667892457,,0.5667378505071003,,0.09134566783905029,,0.2991538023183105,0.4688826423202994,,-0.0002727011839548747,,-0.001129905382792155,,0.05983614921569824,,0.18744978308677673,8.92367148399353,11.83655858039856,,0.648922877332188,0.6879989937432724,0.6905357595288868,0.3235790656834114,0.32870137582464914,,,,,0.06394031590990168,-0.024256871403451008,-0.01772905122907953
G6_stats_phiK3_dec256,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G6_stats_phiK3_dec256/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6433723940761811,,0.45469365822612695,0.6175830513238908,,0.5695539017518362,,0.0723588690161705,,0.3098176371887189,0.4800125433997586,,-0.0002719312906265259,,-0.001129974921544393,,0.038014329969882965,,0.1865246742963791,8.937598705291748,12.270925998687744,,0.6429036714474885,0.7158164029960139,0.7178397338414114,0.3265790136122122,0.33170132375345,,,,,0.061645235061000614,-0.023381293377918277,-0.020276528433055274
G7_stats_yphi025,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G7_stats_yphi025/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6405523675023963,,0.45003621758670986,0.673089047273,,0.565646414955457,,0.07074064761400223,,0.30355840265204054,0.4724275487775246,,-0.00027407705783843994,,-0.0011307895183563232,,0.04716135561466217,,0.18590973317623138,8.303587436676025,11.18374490737915,,0.6510499091511149,0.7196757154588388,0.7213969676161998,0.3170838977505521,0.3222062078917899,,,,,0.061967976956573634,-0.013678546050815088,-0.024057040175446964
G8_stats_dual_aux16,E4_full,0,logs/frnc_style_v43_plan_20260510_234247/grid20_v1/G8_stats_dual_aux16/probe.json,all_source_heldout,mean,71438,71438,M0_conservative,0.6428863322789515,,0.45476253822855994,0.6013169338305792,,0.55915467441082,,0.07390438765287399,,0.3090845852270039,0.47900779849796493,,-0.0002783040205637614,,-0.0011309583981831868,,0.04217246174812317,,0.18306464329361916,8.417982339859009,11.556623458862305,,0.6444768731204609,0.7174497532028203,0.7204200560428674,0.32381635141081927,0.32893866155205703,,,,,0.06323081438778833,-0.01879629096976787,-0.03879280905052607
